"3359","Norway","Norwegian University of Life Sciences","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/norwegian-university-of-life-sciences_14423_medium_0.jpg","null","null","/node/293847","","null","null","null","null","null","null",
"3360","Norway","The Norwegian Film School (NFS)","null","","null","null","/node/307961","","null","null","null","null","null","null",
"3361","Norway","Bodo University College","null","","null","null","/node/296524","","null","null","null","null","null","null",
"3362","Norway","Lillehammer University College","null","","null","null","/node/296525","","null","null","null","null","null","null",
"3363","Norway","University of Nordland","null","","null","null","/node/293849","","null","null","null","null","null","null",
"3364","Norway","Oslo School of Architecture","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/oslo-school-of-architecture_592560de9988f300e232079b_medium.jpg","null","null","/node/293959","","null","null","null","null","null","null",
"3365","Norway","Volda University College","null","","null","null","/node/296526","","null","null","null","null","null","null",
"3366","Norway","University of Agder","null","","null","null","/node/293848","","null","null","null","null","null","null",
"3367","Norway","Ostfold University College","null","","null","null","/node/296532","","null","null","null","null","null","null",
"3368","Norway","Norwegian School of Veterinary Science","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/norwegian-school-of-veterinary-science_1442_medium.jpg","null","null","/node/296522","","null","null","null","null","null","null",
"3369","Norway","Telemark University College","null","","null","null","/node/296531","","null","null","null","null","null","null",
"3370","Norway","Norwegian School of Sports Sciences","null","","null","null","/node/296523","","null","null","null","null","null","null",
"3371","Norway","Oslo University College","null","","null","null","/node/296530","","null","null","null","null","null","null",
"3372","Norway","University of Stavanger","null","","null","null","/node/296528","","null","null","null","null","null","null",
"3373","Norway","Vestfold University College","null","","null","null","/node/296529","","null","null","null","null","null","null",
"3374","Norway","Bergen University College","null","","null","null","/node/296527","","null","null","null","null","null","null",
"3375","Norway","Norwegian Academy of Music","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/norwegian-academy-of-music_592560de9988f300e23207fa_medium.jpg","null","null","/node/294027","","null","null","null","null","null","null",
"3376","Norway","Molde University College","null","","null","null","/node/296521","","null","null","null","null","null","null",
"3377","Norway","Oslo National Academy of the Arts","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/oslo-national-academy-of-the-arts_592560de9988f300e232077f_medium.jpg","null","null","/node/293945","","null","null","null","null","null","null",
"3378","Uganda","Makerere University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/makerere-university_15042_medium.jpg","null","null","/node/294203","","Public","Medium","35,264","1,390","392","null",
"3379","Uganda","Uganda Christian University","null","","null","null","/node/294236","","null","null","null","null","null","null",
"3380","Uruguay","Universidad ORT Uruguay","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-ort-uruguay_470_medium_1.jpg","null","null","/node/297637","http://www.ort.edu.uy","Private","Medium","3,602","683","55","1",
"3389","Uruguay","Universidad de Montevideo (UM)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-montevideo-um_695_medium.jpg","null","null","/node/297121","","Private","Low","2,151","297","40","null",
"3390","Uruguay","Universidad de la República (UdelaR)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-la-repblica-udelar_592560cf2aeae70239af515e_medium.jpg","null","null","/node/296892","","Public","High","115,097","9,409","3,446","null",
"3391","Uruguay","Universidad Católica del Uruguay (UCU)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-catlica-del-uruguay-ucu_592560cf2aeae70239af54bb_medium.jpg","null","null","/node/293423","","Private","Medium","2,250","565","57","null",
"3392","Bosnia and Herzegovina","University of Sarajevo","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-sarajevo-_592560cf2aeae70239af5652_medium.jpg","null","null","/node/293747","","Public","Medium","25,646","1,626","960","null",
"3393","Bosnia and Herzegovina","Academy of Sciences and Arts of Bosnia and Herzegovina","null","","null","null","/node/295820","","null","null","null","null","null","null",
"3394","Bosnia and Herzegovina","International Burch University","null","","null","null","/node/295972","","null","null","null","null","null","null",
"3395","Bosnia and Herzegovina","University of Tuzla","null","","null","null","/node/371297","","null","null","null","null","null","null",
"3396","Palestinian Territory, Occupied","Birzeit university","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/birzeit-university_592560cf2aeae70239af546c_medium.jpg","null","null","/node/293346","","Private","Medium","11,295","484","485","null",
"3397","Palestinian Territory, Occupied","Al Aqsa University","null","","null","null","/node/295318","","Public","Medium","24,560","487","null","null",
"3398","Palestinian Territory, Occupied","University College of Applied Sciences Gaza","null","","null","null","/node/295350","","Public","Low","7,698","364","null","null",
"3399","Palestinian Territory, Occupied","Palestine Polytechnic University","null","","null","null","/node/295363","","Private","Medium","6,353","222","null","null",
"3400","Palestinian Territory, Occupied","Palestine Technical University - Kadoorie","null","","null","null","/node/321632","","Public","Medium","4,730","192","null","null",
"3401","Palestinian Territory, Occupied","Al Azhar University of Gaza","null","","null","null","/node/293112","","Private","Low","14,112","376","182","null",
"3402","Palestinian Territory, Occupied","Hebron University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/hebron-university_592560cf2aeae70239af5a16_medium.jpg","null","null","/node/295312","","Public","Medium","7,176","298","null","null",
"3403","Palestinian Territory, Occupied","An-Najah National University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/an-najah-national-university_592560cf2aeae70239af5468_medium.jpg","null","null","/node/293345","","Public","Low","19,794","806","2,118","null",
"3404","Palestinian Territory, Occupied","University of Palestine","null","","null","null","/node/295372","","Public","Low","null","null","null","null",
"3405","Palestinian Territory, Occupied","Bethlehem University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/bethlehem-university_592560cf2aeae70239af546a_medium.jpg","null","null","/node/293347","","null","Medium","2,964","143","null","null",
"3406","Palestinian Territory, Occupied","Islamic University of Gaza","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/islamic-university-of-gaza_592560cf2aeae70239af544f_medium.jpg","null","null","/node/293321","","Public","Low","17,120","482","8","null",
"3407","Palestinian Territory, Occupied","Al Quds University The Arab University in Jerusalem","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/al-quds-university-the-arab-university-in-jerusalem_592560cf2aeae70239af5474_medium.jpg","null","null","/node/293355","","Public","Medium","11,599","631","14","null",
"3408","Palestinian Territory, Occupied","Arab American University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/arab-american-university-jenin-_592560cf2aeae70239af566e_medium.jpg","null","null","/node/293784","","null","Medium","8,374","251","2,721","null",
"3409","Bulgaria","Sofia University "St. Kliment Ohridski"","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/sofia-university-st.-kliment-ohridski_592560cf2aeae70239af5654_medium_0.jpg","null","null","/node/293750","","Public","High","19,494","1,679","1,066","null",
"3410","Bulgaria","City University of Seattle in Bulgaria","null","","null","null","/node/321616","","Public","Low","null","null","null","null",
"3411","Bulgaria","University of Architecture, Civil Engineering and Geodesy","null","","null","null","/node/293962","","Public","Low","null","null","null","null",
"3412","Bulgaria","Varna University of Management","null","","null","null","/node/293811","","null","null","null","null","null","null",
"3413","Bulgaria","Medical University Sofia","null","","null","null","/node/293894","","null","null","null","null","null","null",
"3414","Bulgaria","Varna Free University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/varna-free-university_592560cf2aeae70239af5817_medium.jpg","null","null","/node/294137","","Private","Low","10,226","null","null","null",
"3415","Bulgaria","University of Economics - Varna","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-economics-varna_592560cf2aeae70239af5a51_medium.jpg","null","null","/node/371324","","null","null","null","null","null","null",
"3416","Bulgaria","Trakia University","null","","null","null","/node/293612","","Public","Medium","5,355","496","218","null",
"3417","Bulgaria","American University in Bulgaria","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/american-university-in-bulgaria_15139_medium.jpg","null","null","/node/294339","","null","Low","914","61","null","null",
"3418","Bulgaria","National Academy of Music Prof. Pantcho Vladigerov","null","","null","null","/node/294037","","null","null","null","null","null","null",
"3419","Bulgaria","Technical University of Varna","null","","null","null","/node/295549","","null","null","null","null","null","null",
"3420","Kyrgyzstan","American University of Central Asia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/american-university-of-central-asia_592560cf2aeae70239af58d0_medium.jpg","null","null","/node/295926","","Private","Low","1,058","198","243","null",
"3421","Kyrgyzstan","International Ataturk Alatoo University","null","","null","null","/node/295872","","null","Low","null","null","null","null",
"3422","Kyrgyzstan","Kyrgyz State Technical University named after I. Razzakov","null","","null","null","/node/295771","","null","null","null","null","null","null",
"3423","Pakistan","COMSATS Institute of Information Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/comsats-institute-of-information-technology-_592560cf2aeae70239af52bb_medium.jpg","null","null","/node/295071","","Public","Medium","29,811","2,741","121","null",
"3424","Pakistan","National University of Sciences And Technology (NUST) Islamabad","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-university-of-sciences-and-technology-nust-islamabad_698_medium.jpg","null","null","/node/297119","","Public","Very High","10,056","1,377","298","null",
"3425","Pakistan","Quaid-i-Azam University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/quaid-i-azam-university_592560cf2aeae70239af4d41_medium.jpg","null","null","/node/297404","","Public","High","13,724","401","39","null",
"3426","Pakistan","Lahore University of Management Sciences (LUMS)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/lahore-university-of-management-sciences-lums_592560cf2aeae70239af531b_medium.jpg","null","null","/node/295144","","Private","High","4,091","276","6","null",
"3427","Pakistan","The University of Lahore","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/the-university-of-lahore_592560cf2aeae70239af4bda_medium.jpg","null","null","/node/294092","","Private","Medium","27,268","1,628","604","null",
"3428","Pakistan","University of Engineering & Technology (UET) Lahore","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-engineering-technology-uet-lahore_592560cf2aeae70239af4d82_medium.jpg","null","null","/node/297063","","Public","High","12,761","780","878","null",
"3429","Pakistan","University of Karachi","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-karachi_592560cf2aeae70239af4d40_medium.jpg","null","null","/node/297411","","Public","High","26,100","532","60","null",
"3430","Pakistan","Pakistan Institute of Engineering and Applied Sciences (PIEAS)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/pakistan-institute-of-engineering-and-applied-sciences-pieas_592560cf2aeae70239af532f_medium_0.jpg","null","null","/node/295180","","Public","null","995","153","null","null",
"3431","Pakistan","Gomal University","null","","null","null","/node/297136","","null","null","null","null","null","null",
"3432","Pakistan","University of Engineering & Technology Taxila","null","","null","null","/node/295184","","null","null","null","null","null","null",
"3433","Pakistan","The Islamia University of Bahawalpur,Pakistan","null","","null","null","/node/295142","","null","null","null","null","null","null",
"3434","Pakistan","University of Central Punjab","null","","null","null","/node/295170","","null","null","null","null","null","null",
"3435","Pakistan","GC University Lahore","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/gc-university-lahore_592560cf2aeae70239af530a_medium.jpg","null","null","/node/295146","","Public","Medium","8,881","327","null","null",
"3436","Pakistan","Jinnah University for Women","null","","null","null","/node/296709","","null","null","null","null","null","null",
"3437","Pakistan","Institute of Management Sciences","null","","null","null","/node/295153","","null","null","null","null","null","null",
"3438","Pakistan","Hajvery University","null","","null","null","/node/295147","","null","null","null","null","null","null",
"3439","Pakistan","Institute of Business Management","null","","null","null","/node/295183","","null","null","null","null","null","null",
"3440","Pakistan","Ghulam Ishaq Khan Institute of Engineering Sciences and Technology","null","","null","null","/node/295152","","null","null","null","null","null","null",
"3441","Pakistan","Liaquat University of Medical & Health Sciences","null","","null","null","/node/295171","","null","null","null","null","null","null",
"3442","Pakistan","Indus Valley School of Art and Architecture","null","","null","null","/node/295157","","null","null","null","null","null","null",
"3443","Pakistan","University of Swat KPK, Pakistan","null","","null","null","/node/295851","","null","null","null","null","null","null",
"3444","Pakistan","Aga Khan University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/aga-khan-university_592560cf2aeae70239af532d_medium.jpg","null","null","/node/295179","","Private","null","2,419","581","15","null",
"3445","Pakistan","University of Balochistan","null","","null","null","/node/296703","","Public","null","4,770","470","18","null",
"3446","Pakistan","The University of Faisalabad","null","","null","null","/node/297553","","null","null","null","null","null","null",
"3447","Pakistan","Bahauddin Zakariya University","null","","null","null","/node/297647","","null","null","null","null","null","null",
"3448","Pakistan","Virtual University of Pakistan","null","","null","null","/node/295808","","null","null","null","null","null","null",
"3449","Pakistan","University of Science & Technology Bannu","null","","null","null","/node/295166","","null","null","null","null","null","null",
"3450","Pakistan","University of Agriculture, Faisalabad","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-agriculture-faisalabad_776_medium.jpg","null","null","/node/297054","","Public","null","22,993","728","76","null",
"3451","Pakistan","Bahria University, Islamabad. Pakistan","null","","null","null","/node/296108","","null","null","null","null","null","null",
"3452","Pakistan","Mohammad Ali Jinnah University","null","","null","null","/node/296706","","null","null","null","null","null","null",
"3453","Pakistan","Shah Abdul Latif University","null","","null","null","/node/296705","","null","null","null","null","null","null",
"3454","Pakistan","Dow University of Health Sciences","null","","null","null","/node/297552","","null","null","null","null","null","null",
"3455","Pakistan","University of Health Sciences, Lahore","null","","null","null","/node/295149","","null","null","null","null","null","null",
"3456","Pakistan","University of the Punjab","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-the-punjab_592560cf2aeae70239af4f07_medium.jpg","null","null","/node/296700","","Public","null","42,863","1,385","131","null",
"3457","Pakistan","NED University of Engineering and Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/ned-university-of-engineering-and-technology_592560cf2aeae70239af5606_medium.jpg","null","null","/node/293667","","Public","Low","9,691","449","14","null",
"3458","Pakistan","University of Engineering and Technology, Taxila","null","","null","null","/node/294326","","null","null","null","null","null","null",
"3459","Pakistan","Sukkur Institute of Business Administration, Pakistan","null","","null","null","/node/294334","","null","null","null","null","null","null",
"3460","Pakistan","Sarhad University of Science & Information Technology","null","","null","null","/node/295148","","null","null","null","null","null","null",
"3461","Pakistan","University of Veterinary and Animal Sciences, Lahore, Pakistan","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-veterinary-and-animal-sciences-lahore-pakistan_592560df9988f300e23208bf_medium.jpg","null","null","/node/296916","","null","null","null","null","null","null",
"3462","Pakistan","University of Azad Jammu & Kashmir","null","","null","null","/node/296704","","null","null","null","null","null","null",
"3463","Pakistan","National University of Modern Languages (NUML), Islamabad","null","","null","null","/node/297062","","null","null","null","null","null","null",
"3464","Pakistan","Frontier Women University","null","","null","null","/node/295158","","null","null","null","null","null","null",
"3465","Pakistan","Preston University Kohat","null","","null","null","/node/295169","","null","null","null","null","null","null",
"3466","Pakistan","Beaconhouse National University","null","","null","null","/node/295172","","null","null","null","null","null","null",
"3467","Pakistan","University of Sargodha","null","","null","null","/node/295163","","null","null","null","null","null","null",
"3468","Pakistan","Greenwich University Pakistan","null","","null","null","/node/295174","","null","null","null","null","null","null",
"3469","Pakistan","Imperial College of Business Studies (ICBS)","null","","null","null","/node/295616","","null","null","null","null","null","null",
"3470","Pakistan","Abdul Wali Khan University Mardan","null","","null","null","/node/304873","","null","null","null","null","null","null",
"3471","Pakistan","University of Peshawar","null","","null","null","/node/297049","","null","null","null","null","null","null",
"3472","Pakistan","Hamdard University","null","","null","null","/node/297134","","null","null","null","null","null","null",
"3473","Pakistan","Khadim Ali Shah Bukhari Institute of Technology","null","","null","null","/node/295150","","null","null","null","null","null","null",
"3474","Pakistan","Government College University","null","","null","null","/node/297135","","null","null","null","null","null","null",
"3475","Pakistan","University of Sindh","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-sindh_592560cf2aeae70239af4f06_medium.jpg","null","null","/node/296701","","Public","Medium","26,383","706","91","null",
"3476","Pakistan","Lahore College for Women University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/lahore-college-for-women-university_592560cf2aeae70239af4eff_medium.jpg","null","null","/node/296707","","Public","Medium","8,530","353","13","null",
"3477","Pakistan","Karakoram International University","null","","null","null","/node/295181","","null","null","null","null","null","null",
"3478","Pakistan","Allama Iqbal Open University","null","","null","null","/node/295151","","null","null","null","null","null","null",
"3479","Pakistan","University of Malakand,Chakdara","null","","null","null","/node/296702","","null","null","null","null","null","null",
"3480","Pakistan","Sindh Agriculture University","null","","null","null","/node/297131","","null","null","null","null","null","null",
"3481","Pakistan","Ziauddin University","null","","null","null","/node/295182","","null","null","null","null","null","null",
"3482","Pakistan","Mehran University of Engineering & Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/mehran-university-of-engineering-technology_592560cf2aeae70239af4d79_medium.jpg","null","null","/node/297072","","null","Low","6,730","418","43","null",
"3483","Pakistan","King Edward Medical University, Lahore","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/king-edward-medical-university-lahore_31364_medium.jpg","null","null","/node/333168","","null","null","null","null","null","null",
"3484","Pakistan","Hazara University, Dodhial","null","","null","null","/node/297133","","null","null","null","null","null","null",
"3485","Pakistan","Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)","null","","null","null","/node/295159","","null","null","null","null","null","null",
"3486","Pakistan","Institute of Space Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/institute-of-space-technology_592560cf2aeae70239af5874_medium_0.jpg","null","null","/node/294346","","null","null","null","null","null","null",
"3487","Pakistan","University of Education Lahore","null","","null","null","/node/295164","","null","null","null","null","null","null",
"3488","Pakistan","National University of Computer and Emerging Sciences Islamabad","null","","null","null","/node/295177","","null","null","null","null","null","null",
"3489","Pakistan","Fatima Jinnah Women University","null","","null","null","/node/297137","","null","null","null","null","null","null",
"3490","Pakistan","Indus University, Pakistan","null","","null","null","/node/295805","","null","null","null","null","null","null",
"3491","Pakistan","Forman Christian College","null","","null","null","/node/296143","","null","null","null","null","null","null",
"3492","Pakistan","Karachi Institute of Economics & Technology","null","","null","null","/node/295167","","null","null","null","null","null","null",
"3493","Pakistan","University of Management and Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-management-and-technology_2188_medium.jpg","null","null","/node/296142","","null","null","null","null","null","null",
"3494","Pakistan","Isra University","null","","null","null","/node/297130","","null","null","null","null","null","null",
"3495","Pakistan","GC University Faisalabad","null","","null","null","/node/295168","","null","null","null","null","null","null",
"3496","Pakistan","Kohat University of Science &Technology","null","","null","null","/node/296708","","null","null","null","null","null","null",
"3497","Pakistan","Riphah International University","null","","null","null","/node/294315","","null","null","null","null","null","null",
"3498","Pakistan","NWFP Agricultural University Peshawar","null","","null","null","/node/295173","","null","null","null","null","null","null",
"3499","Pakistan","Iqra University IU Karachi","null","","null","null","/node/295491","","null","null","null","null","null","null",
"3500","Pakistan","City University of Science and Information Technology Peshawar","null","","null","null","/node/295143","","null","null","null","null","null","null",
"3501","Pakistan","Federal Urdu University of Arts, Science and Technology","null","","null","null","/node/295474","","null","null","null","null","null","null",
"3502","Pakistan","Arid Agriculture University","null","","null","null","/node/295145","","null","null","null","null","null","null",
"3503","Pakistan","Institute of Business Administration (IBA)","null","","null","null","/node/295165","","null","null","null","null","null","null",
"3504","Pakistan","Shaheed Zulfikar Ali Bhutto Institute of Science and Technology (SZABIST)","null","","null","null","/node/297055","","null","null","null","null","null","null",
"3505","Pakistan","International Islamic University Islamabad (IIU)","null","","null","null","/node/295160","","null","null","null","null","null","null",
"3506","Pakistan","Indus Institute of Higher Education","null","","null","null","/node/293901","","null","null","null","null","null","null",
"3507","Pakistan","Baqai Medical University","null","","null","null","/node/295175","","null","null","null","null","null","null",
"3508","Pakistan","University of Engineering and Technology Peshawar, Pakistan","null","","null","null","/node/295803","","null","null","null","null","null","null",
"3509","Bahrain","Arabian Gulf University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/arabian-gulf-university_2501_medium_0.jpg","null","null","/node/293314","","Public","Medium","1,475","187","1,016","null",
"3510","Bahrain","University of Bahrain","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-bahrain_592560cf2aeae70239af5449_medium.jpg","null","null","/node/293315","","Public","Medium","20,418","885","2,118","null",
"3511","Bahrain","Bahrain Institute of Banking and Finance","null","","null","null","/node/295359","","null","Low","316","83","null","null",
"3512","Bahrain","College of Health Sciences Bahrain","null","","null","null","/node/295337","","Public","Low","907","73","82","null",
"3513","Bahrain","Ahlia University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/ahlia-university_592560cf2aeae70239af544c_medium_0.jpg","null","null","/node/293318","","null","Low","2,310","null","null","null",
"3514","Bahrain","The Kingdom University","null","","null","null","/node/293317","","null","Low","810","47","null","null",
"3515","Bahrain","Royal University for Women","null","","null","null","/node/293319","","null","Low","591","26","null","null",
"3516","Bahrain","Delmon University","null","","null","null","/node/293320","","null","null","null","null","null","null",
"3517","Bahrain","Applied Science University of Bahrain","null","","null","null","/node/295558","","null","Low","1,786","73","null","null",
"3518","Bahrain","New York Institute of Technology Bahrain","null","","null","null","/node/295570","","null","null","null","null","null","null",
"3519","Bahrain","Gulf University","null","","null","null","/node/293316","","null","Low","285","83","null","null",
"3520","Bahrain","RCSI Medical University of Bahrain","null","","null","null","/node/295523","","Private","Low","1,096","33","null","null",
"3521","Dominican Republic","Universidad Católica Nordestana (UCNE)","null","","null","null","/node/294433","","null","null","null","null","null","null",
"3522","Dominican Republic","Universidad Iberoamericana - UNIBE","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-iberoamericana-unibe_592560cf2aeae70239af54f5_medium_0.jpg","null","null","/node/293482","","Private","Low","5,621","968","31","null",
"3523","Dominican Republic","Universidad INCE (Instituto Nacional de Ciencias Exactas)","null","","null","null","/node/295885","","null","null","null","null","null","null",
"3524","Dominican Republic","Universidad Católica Tecnológica del Cibao - UCATECI","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-catlica-tecnolgica-del-cibao-ucateci_592560cf2aeae70239af5682_medium.jpg","null","null","/node/293803","","Private","Low","7,141","158","130","null",
"3525","Dominican Republic","Universidad Federico Henríquez y Carvajal","null","","null","null","/node/294148","","null","null","null","null","null","null",
"3526","Dominican Republic","Universidad Nacional Pedro Henriquez Ureña (UNPHU)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-nacional-pedro-henriquez-urea-unphu_2328_medium_0.jpg","null","null","/node/295287","","Private","Low","7,289","399","179","null",
"3527","Dominican Republic","Universidad Dominicana O&M (EXAE )","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-dominicana-om-exae-_592560cf2aeae70239af52c4_medium.jpg","null","null","/node/295079","","Private","Low","37,281","593","188","null",
"3528","Dominican Republic","Universidad APEC (UNAPEC)","null","","null","null","/node/294431","","Private","Low","8,018","208","182","null",
"3529","Dominican Republic","Universidad Autónoma de Santo Domingo (UASD)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-autnoma-de-santo-domingo-uasd_592560cf2aeae70239af54a9_medium.jpg","null","null","/node/293404","","Public","Low","151,974","1,184","409","null",
"3530","Dominican Republic","Universidad Central del Este","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-central-del-este_592560cf2aeae70239af54bf_medium.jpg","null","null","/node/293428","","Private","Low","6,490","745","511","null",
"3531","Dominican Republic","Universidad del Caribe - Republica Dominicana","null","","null","null","/node/294147","","Private","Low","18,312","180","null","null",
"3532","Dominican Republic","Pontificia Universidad Católica Madre y Maestra (PUCMM)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/pontificia-universidad-catlica-madre-y-maestra-pucmm_592560cf2aeae70239af548a_medium_0.jpg","null","null","/node/293376","","Private","Low","14,215","701","1,187","null",
"3533","Dominican Republic","Universidad Católica Santo Domingo (UCSD)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-catlica-santo-domingo-ucsd_592560cf2aeae70239af54b5_medium.jpg","null","null","/node/293419","","Private","Low","5,595","123","2,765","null",
"3534","Dominican Republic","Universidad INTEC","null","","null","null","/node/295278","","Public","Low","4,589","null","null","null",
"3535","Guatemala","Universidad del Valle de Guatemala (UVG)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-del-valle-de-guatemala-uvg_592560cf2aeae70239af54f1_medium.jpg","null","null","/node/293477","http://www.uvg.edu.gt","Private","Medium","3,207","204","53","1",
"3544","Guatemala","Universidad Rafael Landívar (URL)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-rafael-landvar-url_592560cf2aeae70239af57e0_medium.jpg","null","null","/node/293907","","Public","Low","9,838","637","null","null",
"3545","Guatemala","Universidad Panamericana de Guatemala","null","","null","null","/node/293505","","Private","Low","null","null","null","null",
"3546","Guatemala","Universidad Galileo","null","","null","null","/node/293481","","Private","Low","34,680","null","null","null",
"3547","Guatemala","Universidad de San Carlos de Guatemala","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-san-carlos-de-guatemala_592560cf2aeae70239af54e0_medium.jpg","null","null","/node/293461","","Public","Low","140,981","6,658","134","null",
"3548","Guatemala","Universidad Mesoamericana (UMESO)","null","","null","null","/node/293908","","null","null","null","null","null","null",
"3549","Guatemala","Universidad Mariano Gálvez (UMG)","null","","null","null","/node/293906","","null","null","null","null","null","null",
"3550","Guatemala","Universidad Francisco Marroquín (UFM)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-francisco-marroqun-ufm-_592560cf2aeae70239af54f3_medium.jpg","null","null","/node/293480","","Private","Low","2,088","null","1,689","null",
"3551","Ghana","University of Ghana","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-ghana_15046_medium.jpg","null","null","/node/294208","","Public","Medium","39,433","1,260","855","null",
"3552","Ghana","Presbyterian University College, Ghana","null","","null","null","/node/294283","","null","null","null","null","null","null",
"3553","Ghana","Webster University - Ghana","null","","null","null","/node/295386","","null","null","null","null","null","null",
"3554","Ghana","Kwame Nkrumah University of Science and Technology","null","","null","null","/node/294209","","null","null","null","null","null","null",
"3555","Somalia","Mogadishu University","null","","null","null","/node/321621","","null","Low","5,779","226","102","null",
"3556","Kosovo","University of Prishtina","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-prishtina_592560cf2aeae70239af5663_medium.jpg","null","null","/node/293748","","null","Medium","null","null","null","null",
"3557","Georgia","Georgian Technical University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/georgian-technical-university-_592560cf2aeae70239af5668_medium.jpg","null","null","/node/293777","","Public","Medium","19,186","null","null","null",
"3558","Georgia","Ivane Javakhishvili Tbilisi State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/ivane-javakhishvili-tbilisi-state-university_592560e59988f300e2321ac8_medium.jpg","null","null","/node/378434","","null","null","null","null","null","null",
"3559","Georgia","Batumi State Maritime Academy","null","","null","null","/node/295671","","null","null","null","null","null","null",
"3560","Georgia","Grigol Robakidze University","null","","null","null","/node/294363","","null","null","1,788","165","5","null",
"3561","Yemen","HADHRAMOUT University","null","","null","null","/node/295313","null","null","null","null","null","null","null",
"3562","Yemen","Taiz University","null","","null","null","/node/295347","","Public","null","22,641","1,047","598","null",
"3563","Yemen","University of Modern Sciences, Yemen","null","","null","null","/node/295371","","null","null","null","null","null","null",
"3564","Yemen","Hodeidah University","null","","null","null","/node/295311","","Public","null","18,455","840","79","null",
"3565","Yemen","Amran University","null","","null","null","/node/295358","","null","null","18,108","269","null","null",
