"4030","France","BSB - Burgundy School of Business","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/bsb-burgundy-school-of-business_592560cf2aeae70239af57d7_medium.jpg","null","null","/node/374158","http://www.bsbu.eu/","null","null","null","null""null""1"
"4207","Netherlands","Erasmus University Rotterdam","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/erasmus-university-rotterdam_190_medium_2.jpg","null","null","/node/294457","http://www.eur.nl/english/?utm_source=QShome&utm_medium=Paid&utm_campaign=EURrankings","Public","Very High","23,273","2,011""5,229""1"
"4216","Netherlands","Erasmus School of Economics","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/erasmus-school-of-economics-erasmus-university-rotterdam_592560cf2aeae70239af5a8d_medium_0.jpg","null","null","/node/376456","http://www.eur.nl/en/ese/","null","null","null","null""null""1"
"4225","Netherlands","Vrije Universiteit Amsterdam","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/vrije-universiteit-amsterdam_658_medium_3.jpg","null","null","/node/297203","http://www.vuamsterdam.com","Public","Very High","23,278","2,095""1,805""1"
"4279","Netherlands","Leiden University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/leiden-university_340_medium_2.jpg","null","null","/node/294071","http://www.universiteitleiden.nl","Public","Very High","26,513","2,324""3,488""1"
"4243","Netherlands","Utrecht University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/utrecht-university_646_medium_0.jpg","null","null","/node/297215","https://www.uu.nl/en?utm_source=topuniversities.com&utm_campaign=uu.dcm.int.master.general&utm_medium=cpc&utm_term=university-website-english","Public","Very High","31,754","3,067""2,771""1"
"4270","Netherlands","University of Amsterdam","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-amsterdam_18_medium_1.jpg","null","null","/node/297816","https://www.uva.nl/en","Public","Very High","25,967","2,600""3,785""1"
"4261","Netherlands","Radboud University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/radboud-university_452_medium_1.jpg","null","null","/node/294777","http://www.ru.nl/education","Public","Very High","20,958","2,325""3,133""1"
"4234","Netherlands","University of Twente","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-twente_635_medium_1.jpg","null","null","/node/297226","https://www.utwente.nl/en/education/","Public","Very High","9,332","910""2,235""1"
"4491","Canada","Université de Montréal","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universit-de-montral_417_medium.jpg","null","null","/node/294843","http://admission.umontreal.ca/english/","Public","Very High","39,112","2,961""9,688""1"
"4500","Canada","York University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/york-university_690_medium_3.jpg","null","null","/node/297127","http://www.yorku.ca","Public","Very High","40,325","2,357""8,932""1"
"4428","Canada","McMaster University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/mcmaster-university_397_medium_1.jpg","null","null","/node/294863","http://www.mcmaster.ca","Public","Very High","23,702","3,231""3,548""1"
"4455","Canada","University of the Fraser Valley","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-the-fraser-valley_592560e99988f300e23225e0_medium.jpg","null","null","/node/354441","http://international.ufv.ca/","null","null","null","null""null""1"
"4464","Canada","Concordia University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/concordia-university_139_medium_1.jpg","null","null","/node/294518","https://www.concordia.ca/","Public","Very High","31,324","1,329""8,729""1"
"4473","Canada","University of Guelph","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-guelph_1756_medium_2.jpg","null","null","/node/296894","http://www.uoguelph.ca","Public","Very High","21,523","1,082""1,750""1"
"4446","Canada","Emily Carr University of Art + Design","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/emily-carr-university-of-art-design_592560cf2aeae70239af57e4_medium_1.jpg","null","null","/node/293927","http://www.ecuad.ca","null","null","null","null""null""1"
"4611","United Kingdom","ESCP Europe - London","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/escp-europe-london_1891_medium.jpg","null","null","/node/296109","http://www.escpeurope.com/campus/london/","null","null","null","null""null""1"
"4581","United Kingdom","Newcastle University Business School","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/newcastle-university-business-school_592560cf2aeae70239af569e_medium.jpg","null","null","/node/296186","https://ad.doubleclick.net/ddm/clk/409562373;209836325;m","null","null","null","null""null""1"
"4620","United Kingdom","University of Essex","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-essex_200_medium_1.jpg","null","null","/node/294434","http://www.essex.ac.uk/?utm_source=crm&utm_medium=email&utm_content=listing-QS-homepage&utm_campaign=Essex18UG","Public","High","12,720","982""5,600""1"
"4582","United Kingdom","Warwick Business School","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/warwick-business-school_592560cf2aeae70239af5573_medium.jpg","null","null","/node/296277","http://www.wbs.ac.uk/courses/postgraduate/","null","null","null","null""null""1"
"4638","United Kingdom","Nottingham Business School","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/nottingham-business-school-nottingham-trent-university_14412_medium.jpg","null","null","/node/296141","http://www.ntu.ac.uk/nbs","null","null","null","null""null""1"
"4593","United Kingdom","Loughborough University - School of Business and Economics","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/business-school_3481_medium.jpg","null","null","/node/304722","http://www.lboro.ac.uk/sbe/pg","null","null","null","null""null""1"
"4665","United Kingdom","University of Derby","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-derby_707_medium.jpg","null","null","/node/297360","http://www.derby.ac.uk/international/","null","null","null","null""null""1"
"4701","United Kingdom","London South Bank University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/london-south-bank-university_592560cf2aeae70239af50e3_medium_0.jpg","null","null","/node/297533","http://www.lsbu.ac.uk/?utm_medium=Profile&utm_source=Topuniversities&utm_content=homepage&utm_term=HELM&utm_campaign=18BrandHL","null","null","10,689","727""3,579""1"
"4764","United Kingdom","City, University of London","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/city-university-of-london_354_medium_1.jpg","null","null","/node/294034","https://www.city.ac.uk/?utm_source=topuniversities&utm_medium=profile&utm_campaign=PG2018&utm_content=overview%20tab%20website%20button","Public","High","13,808","863""6,958""1"
"4872","United Kingdom","University of the Arts London","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-the-arts-london_1646_medium_1.jpg","null","null","/node/296380","http://www.arts.ac.uk?utm_source=qs&utm_medium=courselisting&utm_campaign=referralsites","Public","High","null","null""null""1"
"4746","United Kingdom","Birkbeck, University of London","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/birkbeck-university-of-london_1636_medium.jpg","null","null","/node/297511","http://www.bbk.ac.uk","Public","Very High","6,870","620""2,702""1"
"4674","United Kingdom","Westminster Business School","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/westminster-business-school-university-of-westminster_13569_medium_0.jpg","null","null","/node/295400","http://www.westminster.ac.uk/wbs","null","null","null","null""null""1"
"4773","United Kingdom","The University of Warwick","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/the-university-of-warwick_664_medium_1.jpg","null","null","/node/297197","http://www.warwick.ac.uk","Public","Very High","19,855","2,093""7,703""1"
"4728","United Kingdom","The University of Manchester","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/the-university-of-manchester_389_medium_0.jpg","null","null","/node/294871","http://www.manchester.ac.uk","Public","Very High","36,670","4,910""13,514""1"
"4782","United Kingdom","Middlesex University","null","","null","null","/node/294856","http://www.mdx.ac.uk","Public","High","16,146","847""2,455""1"
"4737","United Kingdom","Lancaster University Management School","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/lancaster-university-management-school_5190_medium.jpg","null","null","/node/296244","http://www.lancaster.ac.uk/lums","null","null","null","null""null""1"
"4719","United Kingdom","University of Bristol","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-bristol_69_medium_5.jpg","null","null","/node/294587","http://www.bristol.ac.uk","Public","Very High","20,630","2,870""5,099""1"
"4791","United Kingdom","Newcastle University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/newcastle-university_450_medium_2.jpg","null","null","/node/294781","http://www.ncl.ac.uk?utm_source=referral-topuniversities&utm_medium=profile&utm_content=uni-hp&utm_campaign=PG3PL-topuniversities","Public","Very High","21,673","2,428""5,717""1"
"4800","United Kingdom","University of Stirling","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-stirling_575_medium_2.jpg","null","null","/node/297280","https://www.stir.ac.uk/?utm_source=TopUnviersities&utm_medium=Profile&utm_campaign=QS17","Public","Very High","8,805","660""1,764""1"
