Id,Country,University Name,logo local Location,Logo live URL,bg image local,bg image live URL,University node URL,University Url,Status,Research Output,Total Students,Academic Faculty Staff
"0","india","Sri Krishnadevaraya University""null","","null","null","/node/295723","null","null","null","null","null"
"0","india","University of Hyderabad""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-hyderabad_592560cf2aeae70239af4d86_medium.jpg","null","null","/node/297058","null","null","null","null","null"
"0","india","Aligarh Muslim University (AMU ...""null","","null","null","/node/295760","null","null","null","null","null"
"0","india","M.S. Ramaiah Institute of Tech ...""null","","null","null","/node/295465","null","null","null","null","null"
"0","india","Film and Television Institute ...""null","","null","null","/node/307975","null","null","null","null","null"
"0","india","Bharath Institute of Higher Ed ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/bharath-institute-of-higher-education-and-research_592560e89988f300e23221fb_medium_0.jpg","null","null","/node/309736","null","null","null","null","null"
"0","india","Babu Banarasi Das University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/babu-banarasi-das-university_5a54b978ca24f32bec6e717b_medium.jpg","null","null","/node/377367","null","null","null","null","null"
"0","india","Dr. Babasaheb Ambedkar Marathw ...""null","","null","null","/node/295522","null","null","null","null","null"
"0","india","Jawaharlal Nehru Centre for Ad ...""null","","null","null","/node/297315","null","null","null","null","null"
"0","india","ACHARYA NAGARJUNA UNIVERSITY""null","","null","null","/node/319850","null","null","null","null","null"
"0","india","University of Kalyani""null","","null","null","/node/295717","null","null","null","null","null"
"0","india","Cochin University of Science & ...""null","","null","null","/node/297322","null","null","null","null","null"
"0","india","National Law School of India U ...""null","","null","null","/node/297308","null","null","null","null","null"
"0","india","Sinhgad Group of Institutes""null","","null","null","/node/296047","null","null","null","null","null"
"0","india","Indian Institute of Management ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-management-iim-ahmedabad_1901_medium.jpg","null","null","/node/294822","null","null","null","null","null"
"0","india","University of Kashmir, Srinagar""null","","null","null","/node/295716","null","null","null","null","null"
"0","india","Chaudhary Charan Singh Haryana ...""null","","null","null","/node/295490","null","null","null","null","null"
"0","india","University of Agricultural Sci ...""null","","null","null","/node/295720","null","null","null","null","null"
"0","india","Visva-Bharati University""null","","null","null","/node/295713","null","null","null","null","null"
"0","india","King George Medical University ...""null","","null","null","/node/295578","null","null","null","null","null"
"0","india","Banasthali Vidyapith""null","","null","null","/node/295757","null","null","null","null","null"
"0","india","Indian Statistical Institute""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-statistical-institute_908_medium.jpg","null","null","/node/297318","null","null","null","null","null"
"0","india","Madurai Kamaraj University""null","","null","null","/node/297313","null","null","null","null","null"
"0","india","Indian Institute of Management ...""null","","null","null","/node/294825","null","null","null","null","null"
"0","india","SNDT Women's University, Mumbai""null","","null","null","/node/295724","null","null","null","null","null"
"0","india","Indira Gandhi Institute of Dev ...""null","","null","null","/node/297317","null","null","null","null","null"
"0","india","Shivaji University, Kolhapur""null","","null","null","/node/295725","null","null","null","null","null"
"0","india","All India Institute of Medical ...""null","","null","null","/node/295528","null","null","null","null","null"
"0","india","Burdwan University, Bardhaman""null","","null","null","/node/295755","null","null","null","null","null"
"0","india","Gujarat National Law University""null","","null","null","/node/293785","null","null","null","null","null"
"0","india","PSG College of Technology""null","","null","null","/node/297303","null","null","null","null","null"
"0","india","Aegis School of Business and T ...""null","","null","null","/node/297077","null","null","null","null","null"
"0","india","Mahatma Gandhi University, Pune""null","","null","null","/node/295551","null","null","null","null","null"
"0","india","INDIAN INSTITUTE OF TECHNOLOGY ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-technology-indian-school-of-mines-dhanbad_22900_medium_0.jpg","null","null","/node/295746","null","null","null","null","null"
"0","india","OSMANIA UNIVERSITY""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/osmania-university_22926_medium_0.jpg","null","null","/node/295730","null","null","null","null","null"
"0","india","KALINGA INSTITUTE OF INDUSTRIA ...""null","","null","null","/node/294118","null","null","null","null","null"
"0","india","Indian Institute of Informatio ...""null","","null","null","/node/309712","null","null","null","null","null"
"0","india","Alagappa University, Karaikudi""null","","null","null","/node/295761","null","null","null","null","null"
"0","india","Postgraduate Institute of Medi ...""null","","null","null","/node/295568","null","null","null","null","null"
"0","india","Mahatma Gandhi University, Kottayam""null","","null","null","/node/295499","null","null","null","null","null"
"0","india","Mody University of Science & T ...""null","","null","null","/node/350249","null","null","null","null","null"
"0","india","ICFAI University""null","","null","null","/node/293842","null","null","null","null","null"
"0","india","Kumaun University, Nainital""null","","null","null","/node/295738","null","null","null","null","null"
"0","india","Indian Institute of Planning a ...""null","","null","null","/node/293844","null","null","null","null","null"
"0","india","Motilal Nehru NIT (MNNIT), All ...""null","","null","null","/node/295732","null","null","null","null","null"
"0","india","Indian Institue of Management ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institue-of-management-iim-calcutta_1902_medium_1.jpg","null","null","/node/294823","null","null","null","null","null"
"0","india","Indian Agricultural Research I ...""null","","null","null","/node/295524","null","null","null","null","null"
"0","india","Jamia Millia Islamia, New Delhi""null","","null","null","/node/295742","null","null","null","null","null"
"0","india","Bharathiar University, Coimbatore""null","","null","null","/node/293158","null","null","null","null","null"
"0","india","Jadavpur University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/jadavpur-university_592560cf2aeae70239af4e11_medium.jpg","null","null","/node/297316","null","null","null","null","null"
"0","india","B.S. Abdur Rahman Crescent Ins ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/b.s.-abdur-rahman-crescent-institute-of-science-technology_592560cf2aeae70239af5ae2_medium_0.jpg","null","null","/node/350036","null","null","null","null","null"
"0","india","Mohanlal Sukhadia University, ...""null","","null","null","/node/295733","null","null","null","null","null"
"0","india","University of Allahabad, Allahabad""null","","null","null","/node/295719","null","null","null","null","null"
"0","india","Karnatak University, Dharwad""null","","null","null","/node/295739","null","null","null","null","null"
"0","india","Assam University""null","","null","null","/node/295759","null","null","null","null","null"
"0","india","Indian Institute of Management ...""null","","null","null","/node/294831","null","null","null","null","null"
"0","india","Amrita Vishwa Vidyapeetham (Am ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/amrita-vishwa-vidyapeetham-amrita-university_592560cf2aeae70239af4e04_medium.jpg","null","null","/node/296992","null","null","null","null","null"
"0","india","Jawaharlal Nehru Technological ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/jawaharlal-nehru-technological-university-anantapur-ananthapuramu-andhra-pradesh-india_912_medium_0.jpg","null","null","/node/297314","null","null","null","null","null"
"0","india","Ashoka University""null","","null","null","/node/309609","null","null","null","null","null"
"0","india","Pondicherry University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/pondicherry-university_592560cf2aeae70239af4e1d_medium.jpg","null","null","/node/297304","null","null","null","null","null"
"0","india","University of Jammu""null","","null","null","/node/295718","null","null","null","null","null"
"0","india","Netaji Subhash Institute of Te ...""null","","null","null","/node/295466","null","null","null","null","null"
