Exam Name     ,Application Form Date,Examination Date,Result Announce Date,Exam Medium,,,
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,GH Raisoni College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","GH Raisoni College of Engineering Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,1.15 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Priyadarshini Indira Gandhi College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Priyadarshini Indira Gandhi College of Engineering Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,1.05 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Nagpur Institute of Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Nagpur Institute of Technology Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,74 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Matsyodari Shikshan Sansthas College of Engineering and Technology,Dr Babasaheb Ambedkar Marathwada University - [BAMU],"Jalna, Maharashtra","Matsyodari Shikshan Sansthas College of Engineering and Technology Jalna, Maharashtra Dr Babasaheb Ambedkar Marathwada University - [BAMU]",,BE/B.Tech,30 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,G H Raisoni Institute of Engineering & Technology for Women,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","G H Raisoni Institute of Engineering & Technology for Women Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,77 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Wainganga College of Engineering and Management,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Wainganga College of Engineering and Management Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,81.8 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Suryodaya College of Engineering and Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Suryodaya College of Engineering and Technology Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,72 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Abha GaikwadPatil College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Abha GaikwadPatil College of Engineering Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,93 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,SB Jain Institute of Technology Management and Research,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","SB Jain Institute of Technology Management and Research Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,97.7 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Dr. D. Y. Patil School of Engineering and Technology,Savitribai Phule Pune University - [SPPU],"Pune, Maharashtra","Dr. D. Y. Patil School of Engineering and Technology Pune, Maharashtra Savitribai Phule Pune University - [SPPU]",,BE/B.Tech,73.5 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,National Power Training Institute,,"Nagpur, Maharashtra","National Power Training Institute Nagpur, Maharashtra",,BE/B.Tech,1.13 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Priyadarshini J.L. College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Priyadarshini J.L. College of Engineering Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,88.2 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Padmabhooshan Vasantdada Patil Institute of Technology,Savitribai Phule Pune University - [SPPU],"Pune, Maharashtra","Padmabhooshan Vasantdada Patil Institute of Technology Pune, Maharashtra Savitribai Phule Pune University - [SPPU]",,BE/B.Tech,1.05 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Manav School of Engineering and Technlogy,Sant Gadge Baba Amravati University - [SGBAU],"Akola, Maharashtra","Manav School of Engineering and Technlogy Akola, Maharashtra Sant Gadge Baba Amravati University - [SGBAU]",,BE/B.Tech,43 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,College of Engineering and Technology,Biju Patnaik University of Technology - [BPUT],"Akola, Maharashtra","College of Engineering and Technology Akola, Maharashtra Biju Patnaik University of Technology - [BPUT]",,BE/B.Tech,
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Shreemati Nathibai Damodar Thackersey Women's University,,"Pune, Maharashtra","Shreemati Nathibai Damodar Thackersey Women's University Pune, Maharashtra",,B.Pharm,30 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Dr. D. Y. Patil School of Engineering,Savitribai Phule Pune University - [SPPU],"Pune, Maharashtra","Dr. D. Y. Patil School of Engineering Pune, Maharashtra Savitribai Phule Pune University - [SPPU]",,BE/B.Tech,88.5 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Cummins College Of Engineering For Women,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Cummins College Of Engineering For Women Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,81.1 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Laxminarayan Institute of Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Laxminarayan Institute of Technology Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,26.2 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Anjuman College of Engineering & Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Anjuman College of Engineering & Technology Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,77.9 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Karmavir Dadasaheb Kannamwar College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Karmavir Dadasaheb Kannamwar College of Engineering Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,88.2 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,St Vincent Pallotti College of Engineering and Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","St Vincent Pallotti College of Engineering and Technology Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,1.06 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Kavikulguru Institute of Technology and Science,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Kavikulguru Institute of Technology and Science Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,88 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Priyadarshini Bhagwati College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Priyadarshini Bhagwati College of Engineering Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,1.05 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Guru Nanak Institute of Engineering & Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Guru Nanak Institute of Engineering & Technology Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,88.6 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Smt. Rajshree Mulak College of Engineering for Women,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Smt. Rajshree Mulak College of Engineering for Women Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,42.4 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Nagarjuna Institute of Engineering Technology and Management,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Nagarjuna Institute of Engineering Technology and Management Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,1.21 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Jhulelal Institute of Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Jhulelal Institute of Technology Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,84.9 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Yeshwantrao Chavan College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Yeshwantrao Chavan College of Engineering Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,1.12 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Vidarbha Institute of Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Vidarbha Institute of Technology Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,74 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Shri Ramdeo Baba Kamla Nehru Engineering College,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Shri Ramdeo Baba Kamla Nehru Engineering College Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Rajiv Gandhi College of Engineering and Research,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Rajiv Gandhi College of Engineering and Research Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,85.6 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Yashoda Shikshan Prasarak Mandal Yashoda Technical Campus,Shivaji University - [SUK],"Nagpur, Maharashtra","Yashoda Shikshan Prasarak Mandal Yashoda Technical Campus Nagpur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,58 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Government College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Government College of Engineering Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,80 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,JD College of Engineering and Management,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","JD College of Engineering and Management Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,1.04 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Guru Nanak Institute of Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Guru Nanak Institute of Technology Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,88.2 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Lady Amritbai Daga College,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Nagpur, Maharashtra","Lady Amritbai Daga College Nagpur, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,3.92 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Sanjay Ghodawat Institute of Technology Management and Research,Shivaji University - [SUK],"Kolhapur, Maharashtra","Sanjay Ghodawat Institute of Technology Management and Research Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,40.6 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Finolex Academy of Management and Technology,University of Mumbai,"Ratnagiri, Maharashtra","Finolex Academy of Management and Technology Ratnagiri, Maharashtra University of Mumbai",,BE/B.Tech,62.2 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Government College of Engineering,Shivaji University - [SUK],"Satara, Maharashtra","Government College of Engineering Satara, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,15 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Dr. Babasaheb Ambedkar Technological University,,"Lonere, Maharashtra","Dr. Babasaheb Ambedkar Technological University Lonere, Maharashtra",,BE/B.Tech,66.9 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Om College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Wardha, Maharashtra","Om College of Engineering Wardha, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,1.11 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Bapurao Deshmukh College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Wardha, Maharashtra","Bapurao Deshmukh College of Engineering Wardha, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,85 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Suresh Deshmukh College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Wardha, Maharashtra","Suresh Deshmukh College of Engineering Wardha, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,78.6 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Arvind Gavali College of Engineering,Shivaji University - [SUK],"Satara, Maharashtra","Arvind Gavali College of Engineering Satara, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,57.4 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Late Narayandas Bhawandas Chhabada Institute of Engineering and Technology,Shivaji University - [SUK],"Satara, Maharashtra","Late Narayandas Bhawandas Chhabada Institute of Engineering and Technology Satara, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,79 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Madhukarrao Pandav College of Engineering,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Bhandara, Maharashtra","Madhukarrao Pandav College of Engineering Bhandara, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Manoharbhai Patel Institute of Engineering and Technology,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Gondiya, Maharashtra","Manoharbhai Patel Institute of Engineering and Technology Gondiya, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,70.8 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Datta Meghe Institute of Engineering Technology and Research,Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU],"Wardha, Maharashtra","Datta Meghe Institute of Engineering Technology and Research Wardha, Maharashtra Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU]",,BE/B.Tech,71 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Rajendra Mane College of Engineering and Technology,University of Mumbai,"Ratnagiri, Maharashtra","Rajendra Mane College of Engineering and Technology Ratnagiri, Maharashtra University of Mumbai",,BE/B.Tech,70.9 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Gharda Institute of Technology,University of Mumbai,"Ratnagiri, Maharashtra","Gharda Institute of Technology Ratnagiri, Maharashtra University of Mumbai",,BE/B.Tech,83.4 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Dhananjay Mahadik Group of Institutions,Shivaji University - [SUK],"Kolhapur, Maharashtra","Dhananjay Mahadik Group of Institutions Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,36.5 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Dr. Ashok Gujar Technical Instituteâs Dr. Daulatrao Aher College of Engineering,Shivaji University - [SUK],"Satara, Maharashtra","Dr. Ashok Gujar Technical Instituteâs Dr. Daulatrao Aher College of Engineering Satara, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,77 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Gondia Education (GE) Society's Manoharbhai Patel Institute of Engineering and Technology,,"Gondiya, Maharashtra","Gondia Education (GE) Society's Manoharbhai Patel Institute of Engineering and Technology Gondiya, Maharashtra",,BE/B.Tech,83.8 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,VPM's Maharshi Parashuram College of Engineering,University of Mumbai,"Ratnagiri, Maharashtra","VPM's Maharshi Parashuram College of Engineering Ratnagiri, Maharashtra University of Mumbai",,BE/B.Tech,63.3 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Bhima Institute of Management and Technology,Shivaji University - [SUK],"Kolhapur, Maharashtra","Bhima Institute of Management and Technology Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Konkan Gyanpeeth College of Engineering,University of Mumbai,"Karjat, Maharashtra","Konkan Gyanpeeth College of Engineering Karjat, Maharashtra University of Mumbai",,BE/B.Tech,84.4 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,SSVPS's Bapusaheb Shivajirao Deore College of Engineering,North Maharashtra University,"Dhule, Maharashtra","SSVPS's Bapusaheb Shivajirao Deore College of Engineering Dhule, Maharashtra North Maharashtra University",,BE/B.Tech,82 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,DKTE Society's Textile and Engineering Institute,Shivaji University - [SUK],"Kolhapur, Maharashtra","DKTE Society's Textile and Engineering Institute Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,93 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,DY Patil College of Engineering and Technology,Shivaji University - [SUK],"Kolhapur, Maharashtra","DY Patil College of Engineering and Technology Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,66.8 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Nagnathappa Halge Engineering College,Dr Babasaheb Ambedkar Marathwada University - [BAMU],"Beed, Maharashtra","Nagnathappa Halge Engineering College Beed, Maharashtra Dr Babasaheb Ambedkar Marathwada University - [BAMU]",,BE/B.Tech,27.7 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Aurangabad College of Engineering,Dr Babasaheb Ambedkar Marathwada University - [BAMU],"Aurangabad, Maharashtra","Aurangabad College of Engineering Aurangabad, Maharashtra Dr Babasaheb Ambedkar Marathwada University - [BAMU]",,BE/B.Tech,30 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,PES College of Engineering,Dr Babasaheb Ambedkar Marathwada University - [BAMU],"Aurangabad, Maharashtra","PES College of Engineering Aurangabad, Maharashtra Dr Babasaheb Ambedkar Marathwada University - [BAMU]",,BE/B.Tech,81.2 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,RC Patel Institute of Technology,North Maharashtra University,"Dhule, Maharashtra","RC Patel Institute of Technology Dhule, Maharashtra North Maharashtra University",,BE/B.Tech,1 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,DY Patil Education Society's DY Patil Technical Campus,Shivaji University - [SUK],"Kolhapur, Maharashtra","DY Patil Education Society's DY Patil Technical Campus Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,82 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Bharati Vidyapeeth College of Engineering,Shivaji University - [SUK],"Kolhapur, Maharashtra","Bharati Vidyapeeth College of Engineering Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,72.7 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Shri Balasaheb Mane Shikshan Prasarak Mandal,Shivaji University - [SUK],"Kolhapur, Maharashtra","Shri Balasaheb Mane Shikshan Prasarak Mandal Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,66.1 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Tatyasaheb Kore Institute of Engineering and Technology,Shivaji University - [SUK],"Kolhapur, Maharashtra","Tatyasaheb Kore Institute of Engineering and Technology Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,88.4 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Everest Education Society Group of institutions College of Engineering and Technology,,"Aurangabad, Maharashtra","Everest Education Society Group of institutions College of Engineering and Technology Aurangabad, Maharashtra",,BE/B.Tech,
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Aditya College of Food Technology,Vasantrao Naik Marathwada Krishi Vidyapeeth - [VNMKV],"Beed, Maharashtra","Aditya College of Food Technology Beed, Maharashtra Vasantrao Naik Marathwada Krishi Vidyapeeth - [VNMKV]",,BE/B.Tech,37.5 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Aditya College of Agricultural Engineering and Technology,Vasantrao Naik Marathwada Krishi Vidyapeeth - [VNMKV],"Beed, Maharashtra","Aditya College of Agricultural Engineering and Technology Beed, Maharashtra Vasantrao Naik Marathwada Krishi Vidyapeeth - [VNMKV]",,BE/B.Tech,
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Gangamai College of Engineering,North Maharashtra University,"Dhule, Maharashtra","Gangamai College of Engineering Dhule, Maharashtra North Maharashtra University",,BE/B.Tech,44 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Chhatrapati Shivaji Maharaj Institute of Technology,University of Mumbai,"Panvel, Maharashtra","Chhatrapati Shivaji Maharaj Institute of Technology Panvel, Maharashtra University of Mumbai",,BE/B.Tech,60 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,"Ashokrao Mane Group of Institution, Faculty of Engineering & Management Studies",Shivaji University - [SUK],"Kolhapur, Maharashtra","Ashokrao Mane Group of Institution, Faculty of Engineering & Management Studies Kolhapur, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,69.6 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Dr Seema Quadri Institute of Engineering and Technology,Dr Babasaheb Ambedkar Marathwada University - [BAMU],"Aurangabad, Maharashtra","Dr Seema Quadri Institute of Engineering and Technology Aurangabad, Maharashtra Dr Babasaheb Ambedkar Marathwada University - [BAMU]",,BE/B.Tech,81 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Government College of Engineering,Dr Babasaheb Ambedkar Marathwada University - [BAMU],"Aurangabad, Maharashtra","Government College of Engineering Aurangabad, Maharashtra Dr Babasaheb Ambedkar Marathwada University - [BAMU]",,BE/B.Tech,59.4 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Rajarambapu Institute of Technology,Shivaji University - [SUK],"Sangli, Maharashtra","Rajarambapu Institute of Technology Sangli, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,1.01 l / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,GM Vedak Institute of Technology,University of Mumbai,"Raigarh, Maharashtra","GM Vedak Institute of Technology Raigarh, Maharashtra University of Mumbai",,BE/B.Tech,84 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Jaywant College of Engineering and Management,Shivaji University - [SUK],"Sangli, Maharashtra","Jaywant College of Engineering and Management Sangli, Maharashtra Shivaji University - [SUK]",,BE/B.Tech,71 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Shri Sai College Of Engineering,Gondwana University - [GU],"Aurangabad, Maharashtra","Shri Sai College Of Engineering Aurangabad, Maharashtra Gondwana University - [GU]",,BE/B.Tech,60.4 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Pankaj Laddhad Institute of Technology and Management Studies,Sant Gadge Baba Amravati University - [SGBAU],"Buldhana, Maharashtra","Pankaj Laddhad Institute of Technology and Management Studies Buldhana, Maharashtra Sant Gadge Baba Amravati University - [SGBAU]",,BE/B.Tech,56.8 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Pratap Institute of Management and Technology,Sant Gadge Baba Amravati University - [SGBAU],"Washim, Maharashtra","Pratap Institute of Management and Technology Washim, Maharashtra Sant Gadge Baba Amravati University - [SGBAU]",,BE/B.Tech,
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Mauli Group of Institution's College of Engineering and Technology,Sant Gadge Baba Amravati University - [SGBAU],"Buldhana, Maharashtra","Mauli Group of Institution's College of Engineering and Technology Buldhana, Maharashtra Sant Gadge Baba Amravati University - [SGBAU]",,BE/B.Tech,67 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Sai Institute of Engineering and Technology,Dr Babasaheb Ambedkar Marathwada University - [BAMU],"Aurangabad, Maharashtra","Sai Institute of Engineering and Technology Aurangabad, Maharashtra Dr Babasaheb Ambedkar Marathwada University - [BAMU]",,BE/B.Tech,54.8 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Siddhivinayak Technical Campus,Sant Gadge Baba Amravati University - [SGBAU],"Buldhana, Maharashtra","Siddhivinayak Technical Campus Buldhana, Maharashtra Sant Gadge Baba Amravati University - [SGBAU]",,BE/B.Tech,55.1 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Vishwaniketanâs Institute of Management Entrepreneurship & Engineering Technology,University of Mumbai,"Raigarh, Maharashtra","Vishwaniketanâs Institute of Management Entrepreneurship & Engineering Technology Raigarh, Maharashtra University of Mumbai",,BE/B.Tech,65 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,International Centre Of Excellence Engineering And Management,Dr Babasaheb Ambedkar Marathwada University - [BAMU],"Pandharpur, Maharashtra","International Centre Of Excellence Engineering And Management Pandharpur, Maharashtra Dr Babasaheb Ambedkar Marathwada University - [BAMU]",,BE/B.Tech,59 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,JSPM's Bhagwant Institute of Technology,Solapur University,"Barshi, Maharashtra","JSPM's Bhagwant Institute of Technology Barshi, Maharashtra Solapur University",,BE/B.Tech,55 k / Year
MHT CET 2018Maharashtra Health Sciences and Technical Common Entrance Test,Anuradha Engineering College,Sant Gadge Baba Amravati University - [SGBAU],"Chikhli, Maharashtra","Anuradha Engineering College Chikhli, Maharashtra Sant Gadge Baba Amravati University - [SGBAU]",,BE/B.Tech,70.5 k / Year
